CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/ga/cart_run_ga.py
MEM 267.281250 1706235943.2787
MEM 267.281250 1706235943.3811
MEM 267.281250 1706235943.4913
MEM 267.281250 1706235943.5965
MEM 267.281250 1706235943.7067
MEM 267.281250 1706235943.8070
MEM 267.281250 1706235943.9094
MEM 267.281250 1706235944.0187
MEM 267.281250 1706235944.1202
MEM 267.281250 1706235944.2304
MEM 267.281250 1706235944.3357
MEM 267.281250 1706235944.4459
MEM 267.281250 1706235944.5552
MEM 267.281250 1706235944.6558
MEM 267.281250 1706235944.7661
MEM 267.281250 1706235944.8704
MEM 267.281250 1706235944.9772
MEM 267.281250 1706235945.0874
MEM 267.281250 1706235945.1928
MEM 267.281250 1706235945.3010
MEM 267.281250 1706235945.4055
MEM 267.281250 1706235945.5148
MEM 267.281250 1706235945.6201
MEM 267.281250 1706235945.7210
MEM 267.281250 1706235945.8280
MEM 267.281250 1706235945.9382
MEM 267.281250 1706235946.0484
MEM 267.281250 1706235946.1488
MEM 267.281250 1706235946.2589
MEM 267.281250 1706235946.3692
MEM 267.281250 1706235946.4794
MEM 267.281250 1706235946.5796
MEM 267.281250 1706235946.6898
MEM 267.281250 1706235946.7909
MEM 267.281250 1706235946.9011
MEM 267.281250 1706235947.0111
MEM 267.281250 1706235947.1210
MEM 267.281250 1706235947.2312
MEM 267.281250 1706235947.3410
MEM 267.281250 1706235947.4488
MEM 267.281250 1706235947.5590
MEM 267.281250 1706235947.6671
MEM 267.281250 1706235947.7772
MEM 267.281250 1706235947.8875
MEM 267.281250 1706235947.9910
MEM 267.281250 1706235948.1012
MEM 267.281250 1706235948.2057
MEM 267.281250 1706235948.3159
MEM 267.281250 1706235948.4205
MEM 267.281250 1706235948.5271
MEM 267.281250 1706235948.6335
MEM 267.281250 1706235948.7438
MEM 267.281250 1706235948.8540
MEM 267.281250 1706235948.9557
MEM 267.281250 1706235949.0561
MEM 267.281250 1706235949.1564
MEM 267.281250 1706235949.2599
MEM 267.281250 1706235949.3664
MEM 267.281250 1706235949.4766
MEM 267.281250 1706235949.5868
MEM 267.281250 1706235949.6874
MEM 267.281250 1706235949.7932
MEM 267.281250 1706235949.8991
MEM 267.281250 1706235950.0058
MEM 267.281250 1706235950.1160
MEM 267.281250 1706235950.2206
MEM 267.281250 1706235950.3308
MEM 267.281250 1706235950.4349
MEM 267.281250 1706235950.5451
MEM 267.281250 1706235950.6519
MEM 267.281250 1706235950.7621
MEM 267.281250 1706235950.8705
MEM 267.281250 1706235950.9804
MEM 267.281250 1706235951.0865
MEM 267.281250 1706235951.1875
MEM 267.281250 1706235951.2913
MEM 267.281250 1706235951.4015
MEM 267.281250 1706235951.5059
MEM 267.281250 1706235951.6161
MEM 267.281250 1706235951.7206
MEM 267.281250 1706235951.8245
MEM 267.281250 1706235951.9266
MEM 267.281250 1706235952.0350
MEM 267.281250 1706235952.1414
MEM 267.281250 1706235952.2516
MEM 267.281250 1706235952.3525
MEM 267.281250 1706235952.4527
MEM 267.285156 1706235952.5590
MEM 267.285156 1706235952.6592
MEM 267.285156 1706235952.7695
MEM 267.285156 1706235952.8795
MEM 267.285156 1706235952.9897
MEM 267.285156 1706235953.0913
MEM 267.285156 1706235953.1939
MEM 267.285156 1706235953.2942
MEM 267.285156 1706235953.4014
MEM 267.285156 1706235953.5060
MEM 267.285156 1706235953.6107
MEM 267.285156 1706235953.7210
MEM 267.285156 1706235953.8274
MEM 267.285156 1706235953.9290
MEM 267.285156 1706235954.0377
MEM 267.285156 1706235954.1432
MEM 267.285156 1706235954.2455
MEM 267.285156 1706235954.3482
MEM 267.285156 1706235954.4533
MEM 267.285156 1706235954.5635
MEM 267.285156 1706235954.6677
MEM 267.285156 1706235954.7705
MEM 267.285156 1706235954.8740
MEM 267.285156 1706235954.9842
MEM 267.285156 1706235955.0914
MEM 267.285156 1706235955.1960
MEM 267.285156 1706235955.3061
MEM 267.285156 1706235955.4115
MEM 267.285156 1706235955.5207
MEM 267.285156 1706235955.6274
MEM 267.285156 1706235955.7315
MEM 267.285156 1706235955.8415
MEM 267.285156 1706235955.9518
MEM 267.285156 1706235956.0561
MEM 267.285156 1706235956.1568
MEM 267.285156 1706235956.2599
MEM 267.285156 1706235956.3670
MEM 267.285156 1706235956.4704
MEM 267.285156 1706235956.5762
MEM 267.285156 1706235956.6802
MEM 267.285156 1706235956.7904
MEM 267.285156 1706235956.9006
MEM 267.285156 1706235957.0108
MEM 267.285156 1706235957.1210
MEM 267.285156 1706235957.2304
MEM 267.285156 1706235957.3336
MEM 267.285156 1706235957.4396
MEM 267.285156 1706235957.5415
MEM 267.285156 1706235957.6469
MEM 267.285156 1706235957.7562
MEM 267.285156 1706235957.8662
MEM 267.285156 1706235957.9681
MEM 267.285156 1706235958.0783
MEM 267.285156 1706235958.1833
MEM 267.285156 1706235958.2916
MEM 267.285156 1706235958.3968
MEM 267.285156 1706235958.5069
MEM 267.285156 1706235958.6171
MEM 267.285156 1706235958.7215
MEM 267.285156 1706235958.8299
MEM 267.285156 1706235958.9316
MEM 267.285156 1706235959.0321
MEM 267.285156 1706235959.1416
MEM 267.285156 1706235959.2518
MEM 267.285156 1706235959.3563
MEM 267.285156 1706235959.4665
MEM 267.285156 1706235959.5716
MEM 267.285156 1706235959.6818
MEM 267.285156 1706235959.7873
MEM 267.285156 1706235959.8913
MEM 267.285156 1706235960.0015
MEM 267.285156 1706235960.1028
MEM 267.285156 1706235960.2130
MEM 267.285156 1706235960.3196
MEM 267.285156 1706235960.4298
MEM 267.285156 1706235960.5318
MEM 267.285156 1706235960.6420
MEM 267.285156 1706235960.7423
MEM 267.285156 1706235960.8517
MEM 267.285156 1706235960.9564
MEM 267.285156 1706235961.0666
MEM 267.285156 1706235961.1668
MEM 267.285156 1706235961.2725
MEM 267.285156 1706235961.3821
MEM 267.285156 1706235961.4875
MEM 267.285156 1706235961.5977
MEM 267.285156 1706235961.7029
MEM 267.285156 1706235961.8132
MEM 267.285156 1706235961.9210
MEM 267.285156 1706235962.0298
MEM 267.285156 1706235962.1400
MEM 267.285156 1706235962.2428
MEM 267.285156 1706235962.3530
MEM 267.285156 1706235962.4564
MEM 267.285156 1706235962.5666
MEM 267.285156 1706235962.6720
MEM 267.285156 1706235962.7811
MEM 267.285156 1706235962.8839
MEM 267.285156 1706235962.9941
MEM 267.285156 1706235963.1034
MEM 267.285156 1706235963.2129
MEM 267.285156 1706235963.3199
MEM 267.285156 1706235963.4212
MEM 267.285156 1706235963.5277
MEM 267.285156 1706235963.6310
MEM 267.285156 1706235963.7344
MEM 267.285156 1706235963.8371
MEM 267.285156 1706235963.9418
MEM 267.285156 1706235964.0520
MEM 267.285156 1706235964.1606
MEM 267.285156 1706235964.2668
MEM 267.285156 1706235964.3709
MEM 267.285156 1706235964.4811
MEM 267.285156 1706235964.5893
MEM 267.285156 1706235964.6919
MEM 267.285156 1706235964.8021
MEM 267.285156 1706235964.9123
MEM 267.285156 1706235965.0212
MEM 267.285156 1706235965.1274
MEM 267.285156 1706235965.2295
MEM 267.285156 1706235965.3390
MEM 267.285156 1706235965.4492
MEM 267.285156 1706235965.5566
MEM 267.285156 1706235965.6668
MEM 267.285156 1706235965.7679
MEM 267.285156 1706235965.8716
MEM 267.285156 1706235965.9741
MEM 267.285156 1706235966.0843
MEM 267.285156 1706235966.1919
MEM 267.285156 1706235966.3021
MEM 267.285156 1706235966.4113
MEM 267.285156 1706235966.5214
MEM 267.285156 1706235966.6299
MEM 267.285156 1706235966.7401
MEM 267.285156 1706235966.8419
MEM 267.285156 1706235966.9521
MEM 267.285156 1706235967.0566
MEM 267.285156 1706235967.1572
MEM 267.285156 1706235967.2599
MEM 267.285156 1706235967.3689
MEM 267.285156 1706235967.4730
MEM 267.285156 1706235967.5813
MEM 267.285156 1706235967.6911
MEM 267.285156 1706235967.7921
MEM 267.285156 1706235967.9023
MEM 267.285156 1706235968.0124
MEM 267.285156 1706235968.1201
MEM 267.285156 1706235968.2212
MEM 267.285156 1706235968.3314
MEM 267.285156 1706235968.4373
MEM 267.285156 1706235968.5420
MEM 267.285156 1706235968.6522
MEM 267.285156 1706235968.7567
MEM 267.285156 1706235968.8622
MEM 267.285156 1706235968.9719
MEM 267.285156 1706235969.0820
MEM 267.285156 1706235969.1920
MEM 267.285156 1706235969.3022
MEM 267.285156 1706235969.4067
MEM 267.285156 1706235969.5165
MEM 267.285156 1706235969.6218
MEM 267.285156 1706235969.7283
MEM 267.285156 1706235969.8384
MEM 267.285156 1706235969.9421
MEM 267.285156 1706235970.0518
MEM 267.285156 1706235970.1617
MEM 267.285156 1706235970.2669
MEM 267.285156 1706235970.3771
MEM 267.285156 1706235970.4789
MEM 267.285156 1706235970.5891
MEM 267.285156 1706235970.6921
MEM 267.285156 1706235970.7985
MEM 267.285156 1706235970.9068
MEM 267.285156 1706235971.0169
MEM 267.285156 1706235971.1189
MEM 267.285156 1706235971.2212
MEM 267.285156 1706235971.3275
MEM 267.285156 1706235971.4374
MEM 267.285156 1706235971.5476
MEM 267.285156 1706235971.6578
MEM 267.285156 1706235971.7680
MEM 267.285156 1706235971.8719
MEM 267.285156 1706235971.9821
MEM 267.285156 1706235972.0845
MEM 267.285156 1706235972.1900
MEM 267.285156 1706235972.2930
MEM 267.285156 1706235972.4030
MEM 267.285156 1706235972.5072
MEM 267.285156 1706235972.6124
MEM 267.285156 1706235972.7222
MEM 267.285156 1706235972.8324
MEM 267.285156 1706235972.9422
MEM 267.285156 1706235973.0473
MEM 267.285156 1706235973.1514
MEM 267.285156 1706235973.2607
MEM 267.285156 1706235973.3701
MEM 267.285156 1706235973.4803
MEM 267.285156 1706235973.5906
MEM 267.285156 1706235973.6923
MEM 267.285156 1706235973.8025
MEM 267.285156 1706235973.9069
MEM 267.285156 1706235974.0101
MEM 267.285156 1706235974.1203
MEM 267.285156 1706235974.2215
MEM 267.285156 1706235974.3316
MEM 267.285156 1706235974.4404
MEM 267.285156 1706235974.5422
MEM 267.285156 1706235974.6482
MEM 267.285156 1706235974.7569
MEM 267.285156 1706235974.8587
MEM 267.285156 1706235974.9666
MEM 267.285156 1706235975.0768
MEM 267.285156 1706235975.1870
MEM 267.285156 1706235975.2918
MEM 267.285156 1706235975.3988
MEM 267.285156 1706235975.5069
MEM 267.285156 1706235975.6124
MEM 267.285156 1706235975.7178
MEM 267.285156 1706235975.8214
MEM 267.285156 1706235975.9316
MEM 267.285156 1706235976.0322
MEM 267.285156 1706235976.1424
MEM 267.285156 1706235976.2526
MEM 267.285156 1706235976.3570
MEM 267.285156 1706235976.4578
MEM 267.285156 1706235976.5680
MEM 267.285156 1706235976.6739
MEM 267.285156 1706235976.7841
MEM 267.285156 1706235976.8881
MEM 267.285156 1706235976.9982
MEM 267.285156 1706235977.0985
MEM 267.285156 1706235977.2084
MEM 267.285156 1706235977.3186
MEM 267.285156 1706235977.4198
MEM 267.285156 1706235977.5211
MEM 267.285156 1706235977.6313
MEM 267.285156 1706235977.7415
MEM 267.285156 1706235977.8424
MEM 267.285156 1706235977.9476
MEM 267.285156 1706235978.0570
MEM 267.285156 1706235978.1625
MEM 267.285156 1706235978.2727
MEM 267.285156 1706235978.3829
MEM 267.285156 1706235978.4924
MEM 267.285156 1706235978.6026
MEM 267.285156 1706235978.7082
MEM 267.285156 1706235978.8183
MEM 267.285156 1706235978.9223
MEM 267.285156 1706235979.0242
MEM 267.285156 1706235979.1344
MEM 267.285156 1706235979.2446
MEM 267.285156 1706235979.3508
MEM 267.285156 1706235979.4571
MEM 267.285156 1706235979.5673
MEM 267.285156 1706235979.6736
MEM 267.285156 1706235979.7793
MEM 267.285156 1706235979.8822
MEM 267.285156 1706235979.9844
MEM 267.285156 1706235980.0924
MEM 267.285156 1706235980.1997
MEM 267.285156 1706235980.3071
MEM 267.285156 1706235980.4161
MEM 267.285156 1706235980.5224
MEM 267.285156 1706235980.6326
MEM 267.285156 1706235980.7344
MEM 267.285156 1706235980.8446
MEM 267.285156 1706235980.9548
MEM 267.285156 1706235981.0597
MEM 267.285156 1706235981.1699
MEM 267.285156 1706235981.2732
MEM 267.285156 1706235981.3753
MEM 267.285156 1706235981.4856
MEM 267.285156 1706235981.5927
MEM 267.285156 1706235981.6988
MEM 267.285156 1706235981.8089
MEM 267.285156 1706235981.9191
MEM 267.285156 1706235982.0205
MEM 267.285156 1706235982.1213
MEM 267.285156 1706235982.2216
MEM 267.285156 1706235982.3318
MEM 267.285156 1706235982.4379
MEM 267.285156 1706235982.5405
MEM 267.285156 1706235982.6507
MEM 267.285156 1706235982.7609
MEM 267.285156 1706235982.8710
MEM 267.285156 1706235982.9810
MEM 267.285156 1706235983.0912
MEM 267.285156 1706235983.1917
MEM 267.285156 1706235983.2925
MEM 267.285156 1706235983.4001
MEM 267.285156 1706235983.5010
MEM 267.285156 1706235983.6112
MEM 267.285156 1706235983.7160
MEM 267.285156 1706235983.8218
MEM 267.285156 1706235983.9246
MEM 267.285156 1706235984.0307
MEM 267.285156 1706235984.1400
MEM 267.285156 1706235984.2502
MEM 267.285156 1706235984.3528
MEM 267.285156 1706235984.4540
MEM 267.285156 1706235984.5613
MEM 267.285156 1706235984.6679
MEM 267.285156 1706235984.7721
MEM 267.285156 1706235984.8822
MEM 267.285156 1706235984.9825
MEM 267.285156 1706235985.0927
MEM 267.285156 1706235985.1967
MEM 267.285156 1706235985.3069
MEM 267.285156 1706235985.4171
MEM 267.285156 1706235985.5226
MEM 267.285156 1706235985.6328
MEM 267.285156 1706235985.7426
MEM 267.285156 1706235985.8467
MEM 267.285156 1706235985.9569
MEM 267.285156 1706235986.0671
MEM 267.285156 1706235986.1719
MEM 267.285156 1706235986.2733
MEM 267.285156 1706235986.3781
MEM 267.285156 1706235986.4883
MEM 267.285156 1706235986.5982
MEM 267.285156 1706235986.7073
MEM 267.285156 1706235986.8176
MEM 267.285156 1706235986.9219
MEM 267.285156 1706235987.0320
MEM 267.285156 1706235987.1421
MEM 267.285156 1706235987.2440
MEM 267.289062 1706235987.3542
MEM 267.289062 1706235987.4573
MEM 267.289062 1706235987.5669
MEM 267.289062 1706235987.6679
MEM 267.289062 1706235987.7766
MEM 267.289062 1706235987.8805
MEM 267.289062 1706235987.9852
MEM 267.289062 1706235988.0927
MEM 267.289062 1706235988.1997
MEM 267.289062 1706235988.3074
MEM 267.289062 1706235988.4176
MEM 267.289062 1706235988.5225
MEM 267.289062 1706235988.6327
MEM 267.289062 1706235988.7427
MEM 267.289062 1706235988.8486
MEM 267.289062 1706235988.9574
MEM 267.289062 1706235989.0676
MEM 267.289062 1706235989.1778
MEM 267.289062 1706235989.2880
MEM 267.289062 1706235989.3926
MEM 267.289062 1706235989.4974
MEM 267.289062 1706235989.6058
MEM 267.289062 1706235989.7116
MEM 267.289062 1706235989.8137
MEM 267.289062 1706235989.9223
MEM 267.289062 1706235990.0325
MEM 267.289062 1706235990.1427
MEM 267.289062 1706235990.2455
MEM 267.289062 1706235990.3558
MEM 267.289062 1706235990.4574
MEM 267.289062 1706235990.5676
MEM 267.289062 1706235990.6717
MEM 267.289062 1706235990.7734
MEM 267.289062 1706235990.8837
MEM 267.292969 1706235990.9843
MEM 267.292969 1706235991.0903
MEM 267.292969 1706235991.1957
MEM 267.292969 1706235991.3035
MEM 267.292969 1706235991.4137
MEM 267.292969 1706235991.5219
MEM 267.292969 1706235991.6301
MEM 267.292969 1706235991.7403
MEM 267.292969 1706235991.8428
MEM 267.292969 1706235991.9530
MEM 267.292969 1706235992.0575
MEM 267.292969 1706235992.1581
MEM 267.292969 1706235992.2596
MEM 267.292969 1706235992.3698
MEM 267.292969 1706235992.4781
MEM 267.292969 1706235992.5883
MEM 267.292969 1706235992.6891
MEM 267.292969 1706235992.7929
MEM 267.292969 1706235992.8981
MEM 267.292969 1706235993.0075
MEM 267.292969 1706235993.1177
MEM 267.292969 1706235993.2220
MEM 267.292969 1706235993.3322
MEM 267.292969 1706235993.4337
MEM 267.292969 1706235993.5423
MEM 267.292969 1706235993.6525
MEM 267.292969 1706235993.7537
MEM 267.292969 1706235993.8579
MEM 267.292969 1706235993.9681
MEM 267.292969 1706235994.0783
MEM 267.292969 1706235994.1846
MEM 267.292969 1706235994.2848
MEM 267.292969 1706235994.3950
MEM 267.292969 1706235994.5012
MEM 267.292969 1706235994.6098
MEM 267.292969 1706235994.7100
MEM 267.292969 1706235994.8201
MEM 267.292969 1706235994.9226
MEM 267.296875 1706235995.0319
MEM 267.296875 1706235995.1394
MEM 267.296875 1706235995.2429
MEM 267.296875 1706235995.3446
MEM 267.296875 1706235995.4452
MEM 267.296875 1706235995.5555
MEM 267.296875 1706235995.6576
MEM 267.296875 1706235995.7638
MEM 267.296875 1706235995.8727
MEM 267.296875 1706235995.9817
MEM 267.296875 1706235996.0911
MEM 267.296875 1706235996.1930
MEM 267.296875 1706235996.2955
MEM 267.296875 1706235996.4057
MEM 267.296875 1706235996.5076
MEM 267.296875 1706235996.6178
MEM 267.296875 1706235996.7229
MEM 267.296875 1706235996.8277
MEM 267.296875 1706235996.9303
MEM 267.296875 1706235997.0345
MEM 267.296875 1706235997.1432
MEM 267.296875 1706235997.2534
MEM 267.296875 1706235997.3635
MEM 267.296875 1706235997.4660
MEM 267.296875 1706235997.5740
MEM 267.296875 1706235997.6784
MEM 267.296875 1706235997.7886
MEM 267.296875 1706235997.8895
MEM 267.296875 1706235997.9930
MEM 267.296875 1706235998.1032
MEM 267.296875 1706235998.2036
MEM 267.296875 1706235998.3138
MEM 267.296875 1706235998.4240
MEM 267.296875 1706235998.5288
MEM 267.296875 1706235998.6292
MEM 267.296875 1706235998.7394
MEM 267.296875 1706235998.8431
MEM 267.296875 1706235998.9533
MEM 267.296875 1706235999.0577
MEM 267.296875 1706235999.1679
MEM 267.296875 1706235999.2694
MEM 267.296875 1706235999.3724
MEM 267.296875 1706235999.4826
MEM 267.296875 1706235999.5891
MEM 267.296875 1706235999.6931
MEM 267.296875 1706235999.7967
MEM 267.296875 1706235999.9069
MEM 267.296875 1706236000.0077
MEM 267.296875 1706236000.1179
MEM 267.296875 1706236000.2224
MEM 267.296875 1706236000.3274
MEM 267.296875 1706236000.4377
MEM 267.296875 1706236000.5431
MEM 267.296875 1706236000.6495
MEM 267.296875 1706236000.7586
MEM 267.296875 1706236000.8666
MEM 267.296875 1706236000.9763
MEM 267.296875 1706236001.0786
MEM 267.296875 1706236001.1883
MEM 267.296875 1706236001.2986
MEM 267.296875 1706236001.4010
MEM 267.296875 1706236001.5014
MEM 267.296875 1706236001.6114
MEM 267.296875 1706236001.7180
MEM 267.296875 1706236001.8228
MEM 267.296875 1706236001.9330
MEM 267.296875 1706236002.0431
MEM 267.296875 1706236002.1493
MEM 267.296875 1706236002.2527
MEM 267.296875 1706236002.3539
MEM 267.296875 1706236002.4640
MEM 267.296875 1706236002.5742
MEM 267.296875 1706236002.6844
MEM 267.296875 1706236002.7946
MEM 267.296875 1706236002.9048
MEM 267.296875 1706236003.0149
MEM 267.296875 1706236003.1232
MEM 267.296875 1706236003.2283
MEM 267.296875 1706236003.3385
MEM 267.296875 1706236003.4453
MEM 267.296875 1706236003.5555
MEM 267.296875 1706236003.6578
MEM 267.296875 1706236003.7613
MEM 267.296875 1706236003.8691
MEM 267.296875 1706236003.9793
MEM 267.296875 1706236004.0895
MEM 267.296875 1706236004.1924
MEM 267.296875 1706236004.2977
MEM 267.296875 1706236004.4079
MEM 267.296875 1706236004.5173
MEM 267.296875 1706236004.6225
MEM 267.296875 1706236004.7311
MEM 267.296875 1706236004.8329
MEM 267.296875 1706236004.9411
MEM 267.296875 1706236005.0432
MEM 267.296875 1706236005.1490
MEM 267.296875 1706236005.2494
MEM 267.296875 1706236005.3526
MEM 267.296875 1706236005.4582
MEM 267.296875 1706236005.5595
MEM 267.296875 1706236005.6697
MEM 267.296875 1706236005.7707
MEM 267.296875 1706236005.8726
MEM 267.296875 1706236005.9829
MEM 267.296875 1706236006.0931
MEM 267.296875 1706236006.1933
MEM 267.296875 1706236006.3008
MEM 267.296875 1706236006.4088
MEM 267.296875 1706236006.5189
MEM 267.296875 1706236006.6232
MEM 267.296875 1706236006.7334
MEM 267.296875 1706236006.8344
MEM 267.296875 1706236006.9445
MEM 267.296875 1706236007.0527
MEM 267.296875 1706236007.1571
MEM 267.296875 1706236007.2610
MEM 267.296875 1706236007.3712
MEM 267.296875 1706236007.4814
MEM 267.296875 1706236007.5835
MEM 267.296875 1706236007.6933
MEM 267.296875 1706236007.7973
MEM 267.296875 1706236007.9075
MEM 267.296875 1706236008.0080
MEM 267.296875 1706236008.1182
MEM 267.296875 1706236008.2207
MEM 267.296875 1706236008.3309
MEM 267.296875 1706236008.4386
MEM 267.296875 1706236008.5434
MEM 267.296875 1706236008.6458
MEM 267.296875 1706236008.7479
MEM 267.296875 1706236008.8580
MEM 267.296875 1706236008.9582
MEM 267.296875 1706236009.0657
MEM 267.296875 1706236009.1737
MEM 267.296875 1706236009.2839
MEM 267.296875 1706236009.3934
MEM 267.296875 1706236009.5025
MEM 267.296875 1706236009.6080
MEM 267.296875 1706236009.7085
MEM 267.296875 1706236009.8150
MEM 267.296875 1706236009.9252
MEM 267.296875 1706236010.0330
MEM 267.296875 1706236010.1431
MEM 267.296875 1706236010.2434
MEM 267.296875 1706236010.3536
MEM 267.296875 1706236010.4638
MEM 267.296875 1706236010.5693
MEM 267.296875 1706236010.6733
MEM 267.296875 1706236010.7740
MEM 267.296875 1706236010.8785
MEM 267.296875 1706236010.9887
MEM 267.296875 1706236011.0934
MEM 267.296875 1706236011.1968
MEM 267.296875 1706236011.3035
MEM 267.296875 1706236011.4081
MEM 267.296875 1706236011.5164
MEM 267.296875 1706236011.6233
MEM 267.296875 1706236011.7235
MEM 267.296875 1706236011.8300
MEM 267.296875 1706236011.9328
MEM 267.296875 1706236012.0349
MEM 267.296875 1706236012.1369
MEM 267.296875 1706236012.2433
MEM 267.296875 1706236012.3535
MEM 267.296875 1706236012.4635
MEM 267.296875 1706236012.5737
MEM 267.296875 1706236012.6745
MEM 267.296875 1706236012.7755
MEM 267.296875 1706236012.8830
MEM 267.296875 1706236012.9932
MEM 267.296875 1706236013.1007
MEM 267.296875 1706236013.2109
MEM 267.296875 1706236013.3145
MEM 267.296875 1706236013.4235
MEM 267.296875 1706236013.5304
MEM 267.296875 1706236013.6335
MEM 267.296875 1706236013.7435
MEM 267.296875 1706236013.8507
MEM 267.296875 1706236013.9582
MEM 267.296875 1706236014.0651
MEM 267.296875 1706236014.1753
MEM 267.296875 1706236014.2855
MEM 267.296875 1706236014.3886
MEM 267.296875 1706236014.4935
MEM 267.296875 1706236014.5972
MEM 267.296875 1706236014.6992
MEM 267.296875 1706236014.8081
MEM 267.296875 1706236014.9183
MEM 267.296875 1706236015.0235
MEM 267.296875 1706236015.1335
MEM 267.296875 1706236015.2393
MEM 267.296875 1706236015.3488
MEM 267.296875 1706236015.4582
MEM 267.296875 1706236015.5670
MEM 267.296875 1706236015.6772
MEM 267.296875 1706236015.7865
MEM 267.296875 1706236015.8936
MEM 267.296875 1706236015.9938
MEM 267.296875 1706236016.1040
MEM 267.296875 1706236016.2082
MEM 267.296875 1706236016.3184
MEM 267.296875 1706236016.4232
MEM 267.296875 1706236016.5285
MEM 267.296875 1706236016.6387
MEM 267.296875 1706236016.7489
MEM 267.296875 1706236016.8582
MEM 267.296875 1706236016.9684
MEM 267.296875 1706236017.0717
MEM 267.296875 1706236017.1773
MEM 267.296875 1706236017.2812
MEM 267.296875 1706236017.3914
MEM 267.296875 1706236017.5017
MEM 267.296875 1706236017.6037
MEM 267.296875 1706236017.7040
MEM 267.296875 1706236017.8142
MEM 267.296875 1706236017.9235
MEM 267.296875 1706236018.0317
MEM 267.296875 1706236018.1419
MEM 267.296875 1706236018.2454
MEM 267.296875 1706236018.3506
MEM 267.296875 1706236018.4583
MEM 267.296875 1706236018.5631
MEM 267.296875 1706236018.6733
MEM 267.296875 1706236018.7740
MEM 267.296875 1706236018.8838
MEM 267.296875 1706236018.9936
MEM 267.296875 1706236019.0998
MEM 267.296875 1706236019.2083
MEM 267.296875 1706236019.3172
MEM 267.296875 1706236019.4234
MEM 267.296875 1706236019.5296
MEM 267.296875 1706236019.6308
MEM 267.296875 1706236019.7410
MEM 267.296875 1706236019.8437
MEM 267.296875 1706236019.9509
MEM 267.296875 1706236020.0610
MEM 267.296875 1706236020.1674
MEM 267.296875 1706236020.2737
MEM 267.296875 1706236020.3782
MEM 267.296875 1706236020.4825
MEM 267.296875 1706236020.5927
MEM 267.296875 1706236020.6938
MEM 267.296875 1706236020.7941
MEM 267.296875 1706236020.9043
MEM 267.296875 1706236021.0084
MEM 267.296875 1706236021.1163
MEM 267.296875 1706236021.2232
MEM 267.296875 1706236021.3244
MEM 267.296875 1706236021.4346
MEM 267.296875 1706236021.5437
MEM 267.296875 1706236021.6539
MEM 267.296875 1706236021.7585
MEM 267.296875 1706236021.8660
MEM 267.296875 1706236021.9685
MEM 267.296875 1706236022.0705
MEM 267.296875 1706236022.1797
MEM 267.296875 1706236022.2806
MEM 267.296875 1706236022.3810
MEM 267.296875 1706236022.4869
MEM 267.296875 1706236022.5971
MEM 267.296875 1706236022.7005
MEM 267.296875 1706236022.8084
MEM 267.296875 1706236022.9186
MEM 267.296875 1706236023.0230
MEM 267.296875 1706236023.1294
MEM 267.296875 1706236023.2396
MEM 267.296875 1706236023.3438
MEM 267.296875 1706236023.4537
MEM 267.296875 1706236023.5638
MEM 267.296875 1706236023.6692
MEM 267.296875 1706236023.7719
MEM 267.296875 1706236023.8820
MEM 267.296875 1706236023.9838
MEM 267.296875 1706236024.0939
MEM 267.296875 1706236024.2009
MEM 267.296875 1706236024.3087
MEM 267.296875 1706236024.4135
MEM 267.296875 1706236024.5237
MEM 267.296875 1706236024.6339
MEM 267.296875 1706236024.7352
MEM 267.296875 1706236024.8440
MEM 267.296875 1706236024.9517
MEM 267.296875 1706236025.0598
MEM 267.296875 1706236025.1600
MEM 267.296875 1706236025.2629
MEM 267.296875 1706236025.3731
MEM 267.296875 1706236025.4775
MEM 267.296875 1706236025.5830
MEM 267.296875 1706236025.6862
MEM 267.296875 1706236025.7939
MEM 267.296875 1706236025.8943
MEM 267.296875 1706236026.0045
MEM 267.296875 1706236026.1085
MEM 267.296875 1706236026.2187
MEM 267.296875 1706236026.3239
MEM 267.296875 1706236026.4290
MEM 267.296875 1706236026.5297
MEM 267.296875 1706236026.6337
MEM 267.296875 1706236026.7439
MEM 267.296875 1706236026.8539
MEM 267.296875 1706236026.9630
MEM 267.296875 1706236027.0732
MEM 267.296875 1706236027.1831
MEM 267.296875 1706236027.2927
MEM 267.296875 1706236027.4029
MEM 267.296875 1706236027.5113
MEM 267.296875 1706236027.6215
MEM 267.296875 1706236027.7257
MEM 267.296875 1706236027.8301
MEM 267.296875 1706236027.9402
MEM 267.296875 1706236028.0503
MEM 267.296875 1706236028.1604
MEM 267.296875 1706236028.2611
MEM 267.296875 1706236028.3714
MEM 267.296875 1706236028.4816
MEM 267.296875 1706236028.5918
MEM 267.296875 1706236028.6940
MEM 267.296875 1706236028.8041
MEM 267.296875 1706236028.9044
MEM 267.296875 1706236029.0087
MEM 267.296875 1706236029.1189
MEM 267.296875 1706236029.2236
MEM 267.296875 1706236029.3338
MEM 267.296875 1706236029.4393
MEM 267.296875 1706236029.5440
MEM 267.296875 1706236029.6442
MEM 267.296875 1706236029.7502
MEM 267.296875 1706236029.8587
MEM 267.296875 1706236029.9683
MEM 267.296875 1706236030.0756
MEM 267.296875 1706236030.1861
MEM 267.296875 1706236030.2963
MEM 267.296875 1706236030.4041
MEM 267.296875 1706236030.5143
