CMDLINE /opt/anaconda3/envs/aas2/bin/python /Users/noemivalentini/Desktop/deep_ga/cartpole/dqn/cartpole_dqn.py
MEM 866.277344 1706093684.1843
MEM 866.308594 1706093684.2864
MEM 866.566406 1706093684.3891
MEM 866.785156 1706093684.4909
MEM 867.457031 1706093684.5951
MEM 867.687500 1706093684.7023
MEM 867.675781 1706093684.8054
MEM 867.789062 1706093684.9080
MEM 867.800781 1706093685.0090
MEM 867.937500 1706093685.1096
MEM 867.953125 1706093685.2101
MEM 868.460938 1706093685.3111
MEM 868.484375 1706093685.4114
MEM 868.835938 1706093685.5148
MEM 868.875000 1706093685.6185
MEM 869.226562 1706093685.7222
MEM 869.308594 1706093685.8246
MEM 869.460938 1706093685.9288
MEM 869.523438 1706093686.0319
MEM 870.031250 1706093686.1365
MEM 870.230469 1706093686.2415
MEM 870.261719 1706093686.3419
MEM 870.300781 1706093686.4431
MEM 870.386719 1706093686.5444
MEM 870.628906 1706093686.6447
MEM 870.640625 1706093686.7450
MEM 870.839844 1706093686.8476
MEM 870.761719 1706093686.9571
MEM 870.781250 1706093687.0582
MEM 871.332031 1706093687.1626
MEM 871.496094 1706093687.2629
MEM 872.011719 1706093687.3634
MEM 872.011719 1706093687.5092
MEM 872.011719 1706093687.6191
MEM 872.011719 1706093687.7230
MEM 864.339844 1706093687.8239
MEM 851.074219 1706093687.9374
MEM 850.515625 1706093688.1073
MEM 845.550781 1706093688.2107
MEM 826.527344 1706093688.3128
MEM 823.835938 1706093688.4180
MEM 824.097656 1706093688.5184
MEM 824.167969 1706093688.6224
MEM 819.308594 1706093688.7226
MEM 819.371094 1706093688.8258
MEM 819.726562 1706093688.9264
MEM 820.078125 1706093689.0269
MEM 820.152344 1706093689.1283
MEM 820.394531 1706093689.2333
MEM 815.429688 1706093689.3335
MEM 807.476562 1706093689.4351
MEM 807.523438 1706093689.5354
MEM 808.121094 1706093689.6373
MEM 808.199219 1706093689.7376
MEM 808.402344 1706093689.8390
MEM 808.433594 1706093689.9433
MEM 808.500000 1706093690.0484
MEM 808.550781 1706093690.1536
MEM 808.683594 1706093690.2563
MEM 809.039062 1706093690.3567
MEM 809.097656 1706093690.4578
MEM 809.386719 1706093690.5630
MEM 809.601562 1706093690.6681
MEM 808.660156 1706093690.7730
MEM 808.839844 1706093690.8733
MEM 809.375000 1706093690.9775
MEM 809.570312 1706093691.0810
MEM 809.796875 1706093691.1862
MEM 809.921875 1706093691.2887
MEM 809.964844 1706093691.3922
MEM 810.082031 1706093691.4972
MEM 810.390625 1706093691.5984
MEM 810.402344 1706093691.7036
MEM 810.824219 1706093691.8055
MEM 810.972656 1706093691.9107
MEM 811.039062 1706093692.0129
MEM 811.261719 1706093692.1132
MEM 810.898438 1706093692.2157
MEM 811.281250 1706093692.3209
MEM 811.851562 1706093692.4227
MEM 811.937500 1706093692.5279
MEM 811.996094 1706093692.6281
MEM 812.078125 1706093692.7313
MEM 812.117188 1706093692.8365
MEM 812.378906 1706093692.9415
MEM 812.476562 1706093693.0467
MEM 812.757812 1706093693.1485
MEM 813.246094 1706093693.2512
MEM 813.542969 1706093693.3564
MEM 813.554688 1706093693.4569
MEM 814.042969 1706093693.5621
MEM 814.246094 1706093693.6628
MEM 814.492188 1706093693.7680
MEM 814.617188 1706093693.8728
MEM 814.660156 1706093693.9733
MEM 814.761719 1706093694.0747
MEM 814.863281 1706093694.1799
MEM 815.316406 1706093694.2850
MEM 815.609375 1706093694.3865
MEM 815.597656 1706093694.4916
MEM 815.976562 1706093694.5928
MEM 816.027344 1706093694.6971
MEM 816.460938 1706093694.7991
MEM 816.531250 1706093694.9004
MEM 817.007812 1706093695.0018
MEM 817.074219 1706093695.1030
MEM 817.527344 1706093695.2081
MEM 817.671875 1706093695.3101
MEM 817.675781 1706093695.4123
MEM 817.734375 1706093695.5126
MEM 817.847656 1706093695.6178
MEM 818.152344 1706093695.7230
MEM 818.375000 1706093695.8241
MEM 818.449219 1706093695.9248
MEM 818.714844 1706093696.0296
MEM 819.152344 1706093696.1305
MEM 819.371094 1706093696.2315
MEM 819.667969 1706093696.3338
MEM 819.863281 1706093696.4342
MEM 820.300781 1706093696.5380
MEM 820.453125 1706093696.6418
MEM 820.464844 1706093696.7438
MEM 820.546875 1706093696.8490
MEM 820.660156 1706093696.9498
MEM 820.976562 1706093697.0523
MEM 821.226562 1706093697.1576
MEM 821.222656 1706093697.2593
MEM 821.503906 1706093697.3600
MEM 821.714844 1706093697.4620
MEM 822.148438 1706093697.5637
MEM 822.449219 1706093697.6656
MEM 822.578125 1706093697.7689
MEM 822.878906 1706093697.8704
MEM 822.964844 1706093697.9731
MEM 823.203125 1706093698.0751
MEM 823.296875 1706093698.1769
MEM 823.500000 1706093698.2779
MEM 823.585938 1706093698.3829
MEM 823.601562 1706093698.4837
MEM 823.648438 1706093698.5845
MEM 823.925781 1706093698.6895
MEM 824.066406 1706093698.7918
MEM 824.546875 1706093698.8941
MEM 824.660156 1706093698.9956
MEM 825.031250 1706093699.1004
MEM 825.429688 1706093699.2022
MEM 825.562500 1706093699.3031
MEM 825.968750 1706093699.4071
MEM 826.101562 1706093699.5087
MEM 826.070312 1706093699.6089
MEM 855.820312 1706093699.7141
MEM 856.343750 1706093699.8167
MEM 859.113281 1706093699.9170
MEM 859.195312 1706093700.0182
MEM 859.273438 1706093700.1189
MEM 859.312500 1706093700.2237
MEM 859.347656 1706093700.3258
MEM 859.425781 1706093700.4289
MEM 859.542969 1706093700.5291
MEM 859.562500 1706093700.6343
MEM 859.621094 1706093700.7355
MEM 859.699219 1706093700.8372
MEM 859.753906 1706093700.9384
MEM 859.792969 1706093701.0419
MEM 859.863281 1706093701.1423
MEM 859.968750 1706093701.2434
MEM 859.988281 1706093701.3439
MEM 860.085938 1706093701.4492
MEM 860.085938 1706093701.5508
MEM 860.109375 1706093701.6526
MEM 860.156250 1706093701.7568
MEM 860.214844 1706093701.8576
MEM 860.320312 1706093701.9595
MEM 860.312500 1706093702.0607
MEM 860.414062 1706093702.1609
MEM 860.445312 1706093702.2616
MEM 860.511719 1706093702.3629
MEM 860.558594 1706093702.4640
MEM 860.578125 1706093702.5684
MEM 860.699219 1706093702.6732
MEM 860.687500 1706093702.7747
MEM 860.730469 1706093702.8750
MEM 860.796875 1706093702.9794
MEM 860.890625 1706093703.0797
MEM 861.042969 1706093703.1803
MEM 861.019531 1706093703.2841
MEM 861.078125 1706093703.3865
MEM 861.156250 1706093703.4886
MEM 861.191406 1706093703.5920
MEM 861.253906 1706093703.6922
MEM 861.367188 1706093703.7949
MEM 861.355469 1706093703.8956
MEM 861.445312 1706093703.9980
MEM 861.441406 1706093704.1032
MEM 861.531250 1706093704.2037
MEM 861.621094 1706093704.3041
MEM 861.667969 1706093704.4091
MEM 861.746094 1706093704.5100
MEM 861.847656 1706093704.6112
MEM 862.015625 1706093704.7119
MEM 862.070312 1706093704.8125
MEM 862.171875 1706093704.9178
MEM 862.335938 1706093705.0227
MEM 862.390625 1706093705.1233
MEM 862.757812 1706093705.2239
MEM 862.847656 1706093705.3259
MEM 863.011719 1706093705.4280
MEM 863.089844 1706093705.5332
MEM 863.171875 1706093705.6368
MEM 863.304688 1706093705.7416
MEM 863.359375 1706093705.8461
MEM 863.414062 1706093705.9464
MEM 863.496094 1706093706.0482
MEM 863.535156 1706093706.1534
MEM 863.746094 1706093706.2538
MEM 863.777344 1706093706.3551
MEM 863.902344 1706093706.4603
MEM 864.050781 1706093706.5625
MEM 864.136719 1706093706.6645
MEM 864.531250 1706093706.7671
MEM 864.664062 1706093706.8695
MEM 864.644531 1706093706.9733
MEM 864.695312 1706093707.0738
MEM 864.738281 1706093707.1798
MEM 864.886719 1706093707.2801
MEM 864.976562 1706093707.3820
MEM 865.093750 1706093707.4832
MEM 865.203125 1706093707.5865
MEM 865.281250 1706093707.6917
MEM 865.519531 1706093707.7922
MEM 865.613281 1706093707.8972
MEM 865.925781 1706093707.9981
MEM 866.562500 1706093708.1028
MEM 866.644531 1706093708.2036
MEM 866.683594 1706093708.3046
MEM 866.761719 1706093708.4055
MEM 866.792969 1706093708.5066
MEM 866.890625 1706093708.6137
MEM 866.957031 1706093708.7144
MEM 867.296875 1706093708.8156
MEM 867.343750 1706093708.9182
MEM 867.753906 1706093709.0212
MEM 868.164062 1706093709.1239
MEM 868.234375 1706093709.2268
MEM 868.488281 1706093709.3300
MEM 868.843750 1706093709.4320
MEM 868.941406 1706093709.5327
MEM 869.027344 1706093709.6330
MEM 869.324219 1706093709.7382
MEM 869.664062 1706093709.8417
MEM 869.742188 1706093709.9424
MEM 869.949219 1706093710.0450
MEM 870.023438 1706093710.1484
MEM 870.417969 1706093710.2536
MEM 870.812500 1706093710.3589
MEM 871.097656 1706093710.4642
MEM 871.554688 1706093710.5659
MEM 871.816406 1706093710.6704
MEM 871.851562 1706093710.7750
MEM 871.875000 1706093710.8760
MEM 871.933594 1706093710.9771
MEM 872.132812 1706093711.0809
MEM 872.199219 1706093711.1850
MEM 872.285156 1706093711.2860
MEM 872.375000 1706093711.3879
MEM 872.625000 1706093711.4923
MEM 873.062500 1706093711.5955
MEM 873.082031 1706093711.6966
MEM 873.414062 1706093711.7968
MEM 873.750000 1706093711.8987
MEM 874.187500 1706093711.9997
MEM 874.597656 1706093712.0999
MEM 874.671875 1706093712.2002
MEM 874.730469 1706093712.3054
MEM 874.828125 1706093712.4101
MEM 875.019531 1706093712.5144
MEM 875.035156 1706093712.6166
MEM 875.261719 1706093712.7188
MEM 875.324219 1706093712.8236
MEM 875.777344 1706093712.9269
MEM 875.878906 1706093713.0316
MEM 876.179688 1706093713.1332
MEM 876.812500 1706093713.2337
MEM 876.855469 1706093713.3339
MEM 877.128906 1706093713.4351
MEM 877.191406 1706093713.5352
MEM 877.226562 1706093713.6373
MEM 877.277344 1706093713.7424
MEM 877.324219 1706093713.8455
MEM 877.601562 1706093713.9481
MEM 877.839844 1706093714.0499
MEM 877.851562 1706093714.1521
MEM 878.429688 1706093714.2555
MEM 878.949219 1706093714.3579
MEM 879.101562 1706093714.4601
MEM 879.261719 1706093714.5611
MEM 879.703125 1706093714.6625
MEM 879.781250 1706093714.7674
MEM 879.968750 1706093714.8682
MEM 880.046875 1706093714.9711
MEM 880.156250 1706093715.0721
MEM 880.195312 1706093715.1771
MEM 880.476562 1706093715.2804
MEM 880.636719 1706093715.3814
MEM 881.035156 1706093715.4841
MEM 881.570312 1706093715.5846
MEM 881.738281 1706093715.6890
MEM 882.339844 1706093715.7925
MEM 882.847656 1706093715.8937
MEM 882.968750 1706093715.9962
MEM 883.035156 1706093716.1014
MEM 883.125000 1706093716.2065
MEM 883.324219 1706093716.3093
MEM 883.445312 1706093716.4105
MEM 883.667969 1706093716.5120
MEM 883.726562 1706093716.6141
MEM 883.980469 1706093716.7184
MEM 884.117188 1706093716.8236
MEM 884.550781 1706093716.9240
MEM 884.902344 1706093717.0272
MEM 884.953125 1706093717.1282
MEM 885.449219 1706093717.2291
MEM 885.468750 1706093717.3342
MEM 885.503906 1706093717.4351
MEM 885.585938 1706093717.5354
MEM 885.582031 1706093717.6406
MEM 885.703125 1706093717.7426
MEM 885.769531 1706093717.8429
MEM 885.980469 1706093717.9435
MEM 886.066406 1706093718.0444
MEM 886.445312 1706093718.1495
MEM 886.617188 1706093718.2528
MEM 887.140625 1706093718.3579
MEM 887.449219 1706093718.4631
MEM 887.496094 1706093718.5649
MEM 888.089844 1706093718.6696
MEM 888.171875 1706093718.7738
MEM 888.207031 1706093718.8790
MEM 888.289062 1706093718.9842
MEM 888.425781 1706093719.0870
MEM 888.464844 1706093719.1922
MEM 888.890625 1706093719.2965
MEM 889.300781 1706093719.3974
MEM 889.300781 1706093719.4977
MEM 889.812500 1706093719.6043
MEM 889.875000 1706093719.7060
MEM 890.175781 1706093719.8062
MEM 890.230469 1706093719.9078
MEM 890.707031 1706093720.0130
MEM 890.820312 1706093720.1151
MEM 890.894531 1706093720.2222
MEM 890.902344 1706093720.3238
MEM 890.957031 1706093720.4272
MEM 891.019531 1706093720.5276
MEM 891.363281 1706093720.6315
MEM 891.410156 1706093720.7332
MEM 891.933594 1706093720.8379
MEM 892.246094 1706093720.9431
MEM 892.335938 1706093721.0469
MEM 892.824219 1706093721.1522
MEM 892.890625 1706093721.2526
MEM 893.363281 1706093721.3529
MEM 893.609375 1706093721.4581
MEM 893.648438 1706093721.5798
MEM 893.683594 1706093721.6851
MEM 893.773438 1706093721.7882
MEM 893.843750 1706093721.8927
MEM 894.164062 1706093721.9961
MEM 894.218750 1706093722.1006
MEM 894.578125 1706093722.2052
MEM 895.082031 1706093722.3065
MEM 895.074219 1706093722.4070
MEM 895.449219 1706093722.5121
MEM 895.597656 1706093722.6148
MEM 895.917969 1706093722.7153
MEM 895.949219 1706093722.8170
MEM 895.957031 1706093722.9217
MEM 896.039062 1706093723.0268
MEM 895.882812 1706093723.1320
MEM 895.988281 1706093723.2364
MEM 896.074219 1706093723.3388
MEM 896.378906 1706093723.4496
MEM 895.429688 1706093723.5550
MEM 896.019531 1706093723.6559
MEM 896.082031 1706093723.7585
MEM 896.425781 1706093723.8596
MEM 896.917969 1706093723.9599
MEM 896.941406 1706093724.0609
MEM 897.421875 1706093724.1612
MEM 897.496094 1706093724.2645
MEM 897.625000 1706093724.3690
MEM 897.886719 1706093724.4740
MEM 897.882812 1706093724.5752
MEM 896.234375 1706093724.6997
MEM 896.234375 1706093724.8033
MEM 896.296875 1706093724.9047
MEM 893.484375 1706093725.0920
MEM 891.687500 1706093725.1957
MEM 891.695312 1706093725.2997
MEM 881.167969 1706093725.4005
MEM 843.632812 1706093725.5781
MEM 836.363281 1706093725.6811
MEM 822.949219 1706093725.7925
MEM 822.960938 1706093725.8939
MEM 823.433594 1706093725.9948
MEM 823.480469 1706093726.0955
MEM 823.980469 1706093726.1970
MEM 824.121094 1706093726.3022
MEM 824.457031 1706093726.4062
MEM 824.562500 1706093726.5068
MEM 824.617188 1706093726.6120
MEM 824.812500 1706093726.7170
MEM 825.074219 1706093726.8200
MEM 825.128906 1706093726.9244
MEM 825.554688 1706093727.0259
MEM 825.933594 1706093727.1317
MEM 825.957031 1706093727.2320
MEM 824.171875 1706093727.3342
MEM 824.593750 1706093727.4375
MEM 824.816406 1706093727.5407
MEM 825.054688 1706093727.6411
MEM 825.660156 1706093727.7442
MEM 825.808594 1706093727.8483
MEM 825.843750 1706093727.9498
MEM 826.011719 1706093728.0509
MEM 826.093750 1706093728.1554
MEM 826.132812 1706093728.2556
MEM 826.628906 1706093728.3559
MEM 826.625000 1706093728.4570
MEM 826.738281 1706093728.5594
MEM 826.929688 1706093728.6646
MEM 827.496094 1706093728.7695
MEM 827.578125 1706093728.8742
MEM 827.996094 1706093728.9752
MEM 828.375000 1706093729.0800
MEM 827.132812 1706093729.1853
MEM 827.285156 1706093729.2886
MEM 827.421875 1706093729.3923
MEM 827.546875 1706093729.4949
MEM 827.667969 1706093729.6001
MEM 828.144531 1706093729.7053
MEM 828.496094 1706093729.8056
MEM 828.593750 1706093729.9085
MEM 828.812500 1706093730.0138
MEM 829.152344 1706093730.1190
MEM 829.292969 1706093730.2244
MEM 829.750000 1706093730.3296
MEM 829.933594 1706093730.4341
MEM 830.078125 1706093730.5378
MEM 830.500000 1706093730.6395
MEM 830.589844 1706093730.7441
MEM 831.128906 1706093730.8493
MEM 831.222656 1706093730.9523
MEM 831.425781 1706093731.0526
MEM 831.488281 1706093731.1573
MEM 831.828125 1706093731.2590
MEM 832.058594 1706093731.3642
MEM 832.332031 1706093731.4694
MEM 832.472656 1706093731.5743
MEM 832.605469 1706093731.6795
MEM 833.003906 1706093731.7847
MEM 833.113281 1706093731.8899
MEM 833.253906 1706093731.9942
MEM 833.710938 1706093732.0994
MEM 833.820312 1706093732.2015
MEM 834.335938 1706093732.3048
MEM 834.539062 1706093732.4052
MEM 834.640625 1706093732.5054
MEM 835.214844 1706093732.6076
MEM 835.167969 1706093732.7084
MEM 835.726562 1706093732.8144
MEM 835.804688 1706093732.9185
MEM 835.867188 1706093733.0210
MEM 835.925781 1706093733.1276
MEM 836.082031 1706093733.2309
MEM 836.164062 1706093733.3329
MEM 836.261719 1706093733.4350
MEM 836.378906 1706093733.5378
MEM 836.601562 1706093733.6480
MEM 836.785156 1706093733.7490
MEM 837.015625 1706093733.8542
MEM 837.609375 1706093733.9594
MEM 837.660156 1706093734.0629
MEM 837.949219 1706093734.1662
MEM 838.351562 1706093734.2714
MEM 838.425781 1706093734.3769
MEM 838.503906 1706093734.4783
MEM 838.597656 1706093734.5787
MEM 838.683594 1706093734.6797
MEM 838.847656 1706093734.7832
MEM 838.890625 1706093734.8868
MEM 838.976562 1706093734.9920
MEM 839.257812 1706093735.2332
MEM 839.332031 1706093735.3562
MEM 839.796875 1706093735.4704
MEM 839.816406 1706093735.5736
MEM 839.871094 1706093735.6745
MEM 840.199219 1706093735.7778
MEM 840.300781 1706093735.8794
MEM 840.859375 1706093735.9837
MEM 841.304688 1706093736.0889
MEM 841.406250 1706093736.1941
MEM 841.398438 1706093736.2944
MEM 841.445312 1706093736.3968
MEM 841.527344 1706093736.5020
MEM 841.796875 1706093736.6065
MEM 841.992188 1706093736.7103
MEM 842.058594 1706093736.8107
MEM 842.492188 1706093736.9134
MEM 842.519531 1706093737.0172
MEM 842.957031 1706093737.1192
MEM 843.445312 1706093737.2199
MEM 843.652344 1706093737.3244
MEM 844.027344 1706093737.4289
MEM 844.167969 1706093737.5341
MEM 844.203125 1706093737.6393
MEM 844.300781 1706093737.7466
MEM 844.367188 1706093737.8507
MEM 844.808594 1706093737.9517
MEM 845.363281 1706093738.0541
MEM 845.375000 1706093738.1544
MEM 845.820312 1706093738.2549
MEM 845.863281 1706093738.3558
MEM 845.933594 1706093738.4570
MEM 846.027344 1706093738.5577
MEM 846.453125 1706093738.6590
MEM 847.023438 1706093738.7606
MEM 847.093750 1706093738.8658
MEM 847.160156 1706093738.9671
MEM 847.281250 1706093739.0724
MEM 847.296875 1706093739.1766
MEM 847.371094 1706093739.2800
MEM 847.593750 1706093739.3816
MEM 847.722656 1706093739.4858
MEM 848.464844 1706093739.5860
MEM 848.535156 1706093739.6912
MEM 848.863281 1706093739.7944
MEM 849.222656 1706093739.8950
MEM 849.812500 1706093740.0002
MEM 849.859375 1706093740.1054
MEM 849.957031 1706093740.2106
MEM 850.089844 1706093740.3141
MEM 850.207031 1706093740.4183
MEM 850.386719 1706093740.5192
MEM 850.589844 1706093740.6229
MEM 850.886719 1706093740.7237
MEM 851.398438 1706093740.8245
MEM 851.660156 1706093740.9291
MEM 851.792969 1706093741.0301
MEM 852.054688 1706093741.1344
MEM 852.445312 1706093741.2383
MEM 852.578125 1706093741.3393
MEM 852.660156 1706093741.4444
MEM 852.945312 1706093741.5447
MEM 852.984375 1706093741.6511
MEM 853.261719 1706093741.7537
MEM 853.410156 1706093741.8542
MEM 853.410156 1706093741.9583
MEM 853.746094 1706093742.0628
MEM 854.058594 1706093742.1683
MEM 854.156250 1706093742.2687
MEM 854.449219 1706093742.3712
MEM 854.636719 1706093742.4746
MEM 855.304688 1706093742.5798
MEM 855.429688 1706093742.6815
MEM 855.515625 1706093742.7834
MEM 855.511719 1706093742.8886
MEM 855.589844 1706093742.9925
MEM 855.695312 1706093743.0982
MEM 855.835938 1706093743.2034
MEM 856.179688 1706093743.3063
MEM 856.273438 1706093743.4115
MEM 856.585938 1706093743.5167
MEM 857.183594 1706093743.6171
MEM 857.300781 1706093743.7182
MEM 857.656250 1706093743.8234
MEM 857.695312 1706093743.9249
MEM 858.019531 1706093744.0264
MEM 858.078125 1706093744.1294
MEM 858.187500 1706093744.2297
MEM 858.339844 1706093744.3327
MEM 858.445312 1706093744.4379
MEM 858.679688 1706093744.5394
MEM 858.742188 1706093744.6445
MEM 859.085938 1706093744.7464
MEM 859.199219 1706093744.8498
MEM 859.457031 1706093744.9519
MEM 859.871094 1706093745.0558
MEM 860.179688 1706093745.1577
MEM 860.324219 1706093745.2580
MEM 860.929688 1706093745.3628
MEM 861.019531 1706093745.4681
MEM 861.066406 1706093745.5727
MEM 861.308594 1706093745.6778
MEM 861.390625 1706093745.7830
MEM 861.683594 1706093745.8857
MEM 861.757812 1706093745.9907
MEM 862.019531 1706093746.0910
MEM 862.058594 1706093746.1946
MEM 862.222656 1706093746.2997
MEM 862.769531 1706093746.4007
MEM 862.820312 1706093746.5017
MEM 863.351562 1706093746.6028
MEM 863.660156 1706093746.7036
MEM 863.750000 1706093746.8062
MEM 863.828125 1706093746.9066
MEM 863.875000 1706093747.0079
MEM 864.070312 1706093747.1082
MEM 864.347656 1706093747.2110
MEM 864.394531 1706093747.3142
MEM 864.769531 1706093747.4151
MEM 865.152344 1706093747.5154
MEM 865.136719 1706093747.6159
MEM 865.578125 1706093747.7167
MEM 866.074219 1706093747.8171
MEM 866.101562 1706093747.9174
MEM 866.441406 1706093748.0184
MEM 866.558594 1706093748.1189
MEM 866.597656 1706093748.2238
MEM 866.765625 1706093748.3248
MEM 866.812500 1706093748.4250
MEM 866.902344 1706093748.5254
MEM 866.929688 1706093748.6288
MEM 867.445312 1706093748.7293
MEM 867.660156 1706093748.8335
MEM 867.921875 1706093748.9388
MEM 868.175781 1706093749.0426
MEM 868.242188 1706093749.1446
MEM 868.570312 1706093749.2449
MEM 868.746094 1706093749.3469
MEM 869.089844 1706093749.4531
MEM 869.125000 1706093749.5578
MEM 869.144531 1706093749.6588
MEM 869.246094 1706093749.7640
MEM 869.515625 1706093749.8681
MEM 869.636719 1706093749.9698
MEM 869.769531 1706093750.0750
MEM 869.953125 1706093750.1803
MEM 870.437500 1706093750.2862
MEM 870.429688 1706093750.3881
MEM 870.906250 1706093750.4916
MEM 870.949219 1706093750.5947
MEM 871.328125 1706093750.6954
MEM 871.429688 1706093750.7989
MEM 871.781250 1706093750.8994
MEM 871.796875 1706093751.0035
MEM 871.902344 1706093751.1087
MEM 872.003906 1706093751.2117
MEM 872.183594 1706093751.3171
MEM 872.316406 1706093751.4214
MEM 872.320312 1706093751.5258
MEM 872.339844 1706093751.6276
MEM 872.613281 1706093751.7290
MEM 872.671875 1706093751.8322
MEM 873.148438 1706093751.9349
MEM 873.183594 1706093752.0359
MEM 873.632812 1706093752.1398
MEM 873.796875 1706093752.2407
MEM 874.167969 1706093752.3448
MEM 874.281250 1706093752.4478
MEM 874.738281 1706093752.5497
MEM 874.878906 1706093752.6507
MEM 874.839844 1706093752.7515
MEM 874.953125 1706093752.8545
MEM 875.054688 1706093752.9585
MEM 875.296875 1706093753.0631
MEM 875.304688 1706093753.1672
MEM 875.750000 1706093753.2693
MEM 875.785156 1706093753.3698
MEM 876.050781 1706093753.4749
MEM 876.101562 1706093753.5764
MEM 876.609375 1706093753.6770
MEM 876.582031 1706093753.8039
MEM 876.722656 1706093753.9042
MEM 877.160156 1706093754.0084
MEM 877.636719 1706093754.1134
MEM 877.722656 1706093754.2171
MEM 877.742188 1706093754.3206
MEM 877.792969 1706093754.4250
MEM 878.058594 1706093754.5258
MEM 878.132812 1706093754.6268
MEM 878.417969 1706093754.7279
MEM 878.484375 1706093754.8332
MEM 878.492188 1706093754.9356
MEM 878.550781 1706093755.0387
MEM 879.199219 1706093755.1391
MEM 879.640625 1706093755.2392
MEM 879.644531 1706093755.3396
MEM 879.917969 1706093755.4447
MEM 879.957031 1706093755.5495
MEM 880.335938 1706093755.6547
MEM 880.375000 1706093755.7574
MEM 880.453125 1706093755.8578
MEM 880.562500 1706093755.9588
MEM 880.582031 1706093756.0592
MEM 880.683594 1706093756.1638
MEM 880.734375 1706093756.2690
MEM 880.960938 1706093756.3708
MEM 881.156250 1706093756.4728
MEM 881.554688 1706093756.5756
MEM 882.007812 1706093756.6758
MEM 882.003906 1706093756.7770
MEM 882.570312 1706093756.8811
MEM 882.718750 1706093756.9832
MEM 883.015625 1706093757.0878
MEM 883.109375 1706093757.1912
MEM 883.117188 1706093757.2949
MEM 883.199219 1706093757.3999
MEM 883.410156 1706093757.5053
MEM 883.523438 1706093757.6064
MEM 883.746094 1706093757.7077
MEM 884.121094 1706093757.8128
MEM 884.312500 1706093757.9180
MEM 884.734375 1706093758.0227
MEM 885.289062 1706093758.1278
MEM 885.457031 1706093758.2330
MEM 885.824219 1706093758.3334
MEM 885.941406 1706093758.4387
MEM 885.996094 1706093758.5407
MEM 886.097656 1706093758.6450
MEM 886.250000 1706093758.7495
MEM 886.281250 1706093758.8549
MEM 886.632812 1706093758.9590
MEM 886.984375 1706093759.0593
MEM 887.039062 1706093759.1602
MEM 887.476562 1706093759.2653
MEM 887.945312 1706093759.3699
MEM 887.976562 1706093759.4733
MEM 888.437500 1706093759.5785
MEM 888.570312 1706093759.6836
MEM 888.621094 1706093759.7888
MEM 888.691406 1706093759.8930
MEM 889.199219 1706093759.9951
MEM 889.285156 1706093760.0971
MEM 889.570312 1706093760.1993
MEM 889.859375 1706093760.3032
MEM 889.902344 1706093760.4055
MEM 890.281250 1706093760.5115
MEM 890.796875 1706093760.6160
MEM 890.972656 1706093760.7176
MEM 891.550781 1706093760.8178
MEM 891.628906 1706093760.9229
MEM 891.640625 1706093761.0246
MEM 891.730469 1706093761.1272
MEM 891.886719 1706093761.2282
MEM 891.992188 1706093761.3291
MEM 892.070312 1706093761.4342
MEM 892.570312 1706093761.5345
MEM 892.718750 1706093761.6397
MEM 893.132812 1706093761.7407
MEM 893.570312 1706093761.8450
MEM 893.695312 1706093761.9502
MEM 894.203125 1706093762.0561
MEM 894.269531 1706093762.1593
MEM 894.312500 1706093762.2605
MEM 894.480469 1706093762.3637
MEM 894.601562 1706093762.4688
MEM 894.710938 1706093762.5741
MEM 894.843750 1706093762.6751
MEM 895.429688 1706093762.7755
MEM 895.460938 1706093762.8759
MEM 895.468750 1706093762.9792
MEM 895.746094 1706093763.0808
MEM 895.730469 1706093763.1846
MEM 896.093750 1706093763.2871
MEM 896.222656 1706093763.3875
MEM 896.332031 1706093763.4881
MEM 896.390625 1706093763.5932
MEM 896.542969 1706093763.6937
MEM 896.656250 1706093763.7983
MEM 896.894531 1706093763.9005
MEM 893.605469 1706093764.0008
MEM 893.796875 1706093764.1070
MEM 894.394531 1706093764.2111
MEM 894.574219 1706093764.3164
MEM 894.906250 1706093764.4208
MEM 895.238281 1706093764.5252
MEM 895.308594 1706093764.6262
MEM 895.386719 1706093764.7292
MEM 895.843750 1706093764.8307
MEM 895.917969 1706093764.9353
MEM 896.003906 1706093765.0371
MEM 896.195312 1706093765.1392
MEM 896.410156 1706093765.2403
MEM 896.589844 1706093765.3432
MEM 897.308594 1706093765.4453
MEM 897.433594 1706093765.5474
MEM 897.730469 1706093765.6485
MEM 898.253906 1706093765.7491
MEM 898.324219 1706093765.8540
MEM 898.414062 1706093765.9548
MEM 898.582031 1706093766.0572
MEM 898.554688 1706093766.1605
MEM 898.703125 1706093766.2657
MEM 898.738281 1706093766.3659
MEM 898.890625 1706093766.4711
MEM 899.640625 1706093766.5765
MEM 899.667969 1706093766.6775
MEM 900.093750 1706093766.7818
MEM 900.410156 1706093766.8870
MEM 900.429688 1706093766.9875
MEM 900.640625 1706093767.0927
MEM 900.753906 1706093767.1954
MEM 900.781250 1706093767.2957
MEM 900.843750 1706093767.4009
MEM 900.917969 1706093767.5061
MEM 900.972656 1706093767.6072
MEM 901.203125 1706093767.7075
MEM 901.332031 1706093767.8101
MEM 902.117188 1706093767.9106
MEM 902.507812 1706093768.0110
MEM 902.734375 1706093768.1123
MEM 902.941406 1706093768.2144
MEM 903.207031 1706093768.3157
MEM 903.292969 1706093768.4208
MEM 903.386719 1706093768.5254
MEM 903.550781 1706093768.6266
MEM 903.589844 1706093768.7282
MEM 903.902344 1706093768.8286
